P_Pos, P_Vel, Altitude, Altitude_Baro, Pressure, Acc_X, Acc_Y, Acc_Z, Latitude, Longitude, Altitude_GPS, LOCK, Satellites
1.31,0.33,-0.035065,-0.035065,1015.866699,-0.018247,0.033301,-0.036963,49.247734,-123.230591,56.200001,LOCKED,5
1.31,0.32,0.010086,0.010086,1015.861267,-0.021583,0.048593,-0.032193,49.247734,-123.230591,56.200001,LOCKED,5
1.31,0.32,0.010086,0.010086,1015.861267,-0.011682,0.043777,0.015047,49.247734,-123.230591,56.200001,LOCKED,5
1.31,0.33,0.028343,0.028343,1015.859070,0.002703,0.044360,0.027469,49.247734,-123.230591,56.200001,LOCKED,5
1.31,0.33,0.028343,0.028343,1015.859070,-0.001958,0.042096,0.005844,49.247734,-123.230591,56.200001,LOCKED,5
1.31,0.33,-0.011726,-0.011726,1015.863892,-0.001488,0.041479,0.002117,49.247734,-123.230591,56.200001,LOCKED,5
1.31,0.32,-0.011726,-0.011726,1015.863892,-0.014933,0.044619,-0.019139,49.247734,-123.230591,56.200001,LOCKED,5
1.31,0.32,-0.064484,-0.064484,1015.870300,-0.009377,0.043381,-0.016460,49.247734,-123.230591,56.200001,LOCKED,5
1.31,0.32,-0.064484,-0.064484,1015.870300,-0.009314,0.040722,-0.009464,49.247734,-123.230591,56.200001,LOCKED,5
1.31,0.32,-0.019844,-0.019844,1015.864868,0.004455,0.034824,-0.007486,49.247734,-123.230591,56.200001,LOCKED,5
1.31,0.31,-0.019844,-0.019844,1015.864868,0.003764,0.025953,-0.016050,49.247734,-123.230591,56.200001,LOCKED,5
1.31,0.31,-0.058899,-0.058899,1015.869629,-0.004048,0.035270,-0.013263,49.247734,-123.230591,56.200001,LOCKED,5
1.31,0.31,-0.058899,-0.058899,1015.869629,-0.000081,0.032049,0.008818,49.247734,-123.230591,56.200001,LOCKED,5
1.31,0.31,-0.112160,-0.112160,1015.876038,-0.000781,0.039789,0.017472,49.247734,-123.230591,56.200001,LOCKED,5
1.31,0.31,-0.112160,-0.112160,1015.876038,0.003613,0.038542,0.019648,49.247734,-123.230591,56.200001,LOCKED,5
1.31,0.32,-0.151726,-0.151726,1015.880798,0.001174,0.029590,0.009476,49.247734,-123.230591,56.200001,LOCKED,5
1.31,0.32,-0.151726,-0.151726,1015.880798,0.000193,0.033250,0.009459,49.247734,-123.230591,56.200001,LOCKED,5
1.31,0.32,-0.164406,-0.164406,1015.882324,-0.006776,0.036670,0.013458,49.247734,-123.230591,56.200001,LOCKED,5
1.31,0.32,-0.164406,-0.164406,1015.882324,-0.009323,0.039516,-0.003174,49.247734,-123.230591,56.200001,LOCKED,5
1.31,0.31,-0.067017,-0.067017,1015.870605,-0.005808,0.042429,-0.011700,49.247734,-123.230591,56.200001,LOCKED,5
1.31,0.31,-0.067017,-0.067017,1015.870605,-0.005268,0.031734,-0.009154,49.247734,-123.230591,56.200001,LOCKED,5
1.31,0.31,-0.112160,-0.112160,1015.876038,-0.019554,0.046854,-0.022801,49.247734,-123.230591,56.200001,LOCKED,5
1.31,0.30,-0.112160,-0.112160,1015.876038,-0.001855,0.016420,-0.022292,49.247734,-123.230591,56.200001,LOCKED,5
1.31,0.30,-0.164406,-0.164406,1015.882324,-0.012659,0.020518,-0.029517,49.247734,-123.230591,56.200001,LOCKED,5
1.31,0.30,-0.164406,-0.164406,1015.882324,-0.005466,0.031646,-0.003579,49.247734,-123.230591,56.200001,LOCKED,5
1.31,0.30,-0.133469,-0.133469,1015.878601,-0.000717,0.019317,0.020074,49.247734,-123.230583,56.200001,LOCKED,5
1.31,0.30,-0.133469,-0.133469,1015.878601,0.008123,0.023014,0.024923,49.247734,-123.230583,56.200001,LOCKED,5
1.31,0.30,-0.199409,-0.199409,1015.886536,0.002817,0.011296,0.012637,49.247734,-123.230583,56.200001,LOCKED,5
1.31,0.30,-0.199409,-0.199409,1015.886536,-0.001550,0.005166,-0.005110,49.247734,-123.230583,56.200001,LOCKED,5
1.31,0.30,-0.151726,-0.151726,1015.880798,-0.006261,0.004540,-0.003554,49.247734,-123.230583,56.200001,LOCKED,5
1.30,0.30,-0.151726,-0.151726,1015.880798,-0.010629,0.016793,0.015933,49.247734,-123.230583,56.200001,LOCKED,5
1.30,0.30,-0.125854,-0.125854,1015.877686,-0.004912,0.017929,0.014682,49.247734,-123.230583,56.200001,LOCKED,5
1.30,0.30,-0.125854,-0.125854,1015.877686,-0.007896,0.010216,-0.013335,49.247734,-123.230583,56.200001,LOCKED,5
1.30,0.30,-0.178612,-0.178612,1015.884033,-0.020266,0.013199,-0.017192,49.247734,-123.230583,56.200001,LOCKED,5
1.30,0.29,-0.178612,-0.178612,1015.884033,-0.011754,0.018899,-0.014634,49.247734,-123.230583,56.200001,LOCKED,5
1.30,0.29,-0.191795,-0.191795,1015.885620,-0.013852,0.015203,-0.004012,49.247734,-123.230583,56.200001,LOCKED,5
1.30,0.29,-0.191795,-0.191795,1015.885620,-0.011295,0.008042,0.005469,49.247734,-123.230583,56.200001,LOCKED,5
1.30,0.29,-0.191795,-0.191795,1015.885620,-0.013999,0.009126,0.010175,49.247734,-123.230583,56.200001,LOCKED,5
1.30,0.30,-0.191795,-0.191795,1015.885620,-0.024480,-0.004313,0.012844,49.247734,-123.230583,56.200001,LOCKED,5
1.30,0.29,-0.138535,-0.138535,1015.879211,-0.031390,-0.012308,-0.007574,49.247734,-123.230583,56.200001,LOCKED,5
1.30,0.29,-0.138535,-0.138535,1015.879211,-0.031162,-0.017086,-0.014206,49.247734,-123.230583,56.200001,LOCKED,5
1.30,0.29,-0.112160,-0.112160,1015.876038,-0.026073,-0.017777,-0.008949,49.247734,-123.230583,56.200001,LOCKED,5
1.30,0.29,-0.112160,-0.112160,1015.876038,-0.030116,-0.024419,-0.001492,49.247734,-123.230583,56.200001,LOCKED,5
1.30,0.28,-0.054337,-0.054337,1015.869080,-0.038072,-0.027741,-0.016123,49.247734,-123.230583,56.200001,LOCKED,5
1.30,0.28,-0.054337,-0.054337,1015.869080,-0.054655,-0.018402,-0.031378,49.247734,-123.230583,56.200001,LOCKED,5
1.30,0.27,-0.041145,-0.041145,1015.867493,-0.058775,-0.002261,-0.022280,49.247734,-123.230583,56.200001,LOCKED,5
1.30,0.27,-0.041145,-0.041145,1015.867493,-0.045521,0.003501,0.004090,49.247734,-123.230583,56.200001,LOCKED,5
1.29,0.27,-0.080208,-0.080208,1015.872192,-0.037525,0.006418,0.010352,49.247734,-123.230583,56.200001,LOCKED,5
1.29,0.28,-0.080208,-0.080208,1015.872192,-0.041604,-0.023311,0.011420,49.247734,-123.230583,56.200001,LOCKED,5
1.29,0.28,-0.067017,-0.067017,1015.870605,-0.024219,-0.075212,0.006678,49.247734,-123.230583,56.299999,LOCKED,5
1.29,0.27,-0.067017,-0.067017,1015.870605,-0.053527,-0.077884,-0.026330,49.247734,-123.230583,56.299999,LOCKED,5
1.29,0.26,-0.120277,-0.120277,1015.877014,-0.077473,-0.095239,-0.052745,49.247734,-123.230583,56.299999,LOCKED,5
1.29,0.25,-0.120277,-0.120277,1015.877014,-0.095034,-0.080498,-0.063176,49.247734,-123.230583,56.299999,LOCKED,5
1.29,0.24,-0.093903,-0.093903,1015.873840,-0.096474,-0.063588,-0.032374,49.247734,-123.230583,56.299999,LOCKED,5
1.29,0.24,-0.093903,-0.093903,1015.873840,-0.076239,-0.060900,-0.005456,49.247734,-123.230583,56.299999,LOCKED,5
1.29,0.25,-0.107597,-0.107597,1015.875488,-0.066081,-0.067360,0.023961,49.247734,-123.230583,56.299999,LOCKED,5
1.29,0.25,-0.107597,-0.107597,1015.875488,-0.054029,-0.080087,0.051022,49.247734,-123.230583,56.299999,LOCKED,5
1.28,0.27,-0.107597,-0.107597,1015.875488,-0.053147,-0.082105,0.080041,49.247734,-123.230583,56.299999,LOCKED,5
1.28,0.28,-0.107597,-0.107597,1015.875488,-0.053582,-0.105438,0.070895,49.247734,-123.230583,56.299999,LOCKED,5
1.28,0.29,-0.102020,-0.102020,1015.874817,-0.054426,-0.127395,0.041715,49.247734,-123.230583,56.299999,LOCKED,5
1.28,0.29,-0.102020,-0.102020,1015.874817,-0.058349,-0.146644,0.008754,49.247734,-123.230583,56.299999,LOCKED,5
1.28,0.29,-0.142090,-0.142090,1015.879639,-0.063329,-0.137290,0.004355,49.247734,-123.230583,56.299999,LOCKED,5
1.28,0.29,-0.142090,-0.142090,1015.879639,-0.070451,-0.138431,0.023149,49.247734,-123.230583,56.299999,LOCKED,5
1.28,0.30,-0.181656,-0.181656,1015.884399,-0.062771,-0.120514,0.033635,49.247734,-123.230583,56.299999,LOCKED,5
1.28,0.30,-0.181656,-0.181656,1015.884399,-0.055591,-0.114340,0.039893,49.247734,-123.230583,56.299999,LOCKED,5
1.28,0.31,-0.096947,-0.096947,1015.874207,-0.074326,-0.111806,0.041382,49.247734,-123.230583,56.299999,LOCKED,5
1.28,0.32,-0.096947,-0.096947,1015.874207,-0.088929,-0.086353,0.046898,49.247734,-123.230583,56.299999,LOCKED,5
1.28,0.32,-0.025932,-0.025932,1015.865601,-0.083306,-0.068747,0.049449,49.247734,-123.230583,56.299999,LOCKED,5
1.28,0.33,-0.025932,-0.025932,1015.865601,-0.071461,-0.058580,0.030079,49.247734,-123.230583,56.299999,LOCKED,5
1.28,0.33,0.093269,0.093269,1015.851257,-0.064198,-0.067312,0.000383,49.247734,-123.230583,56.299999,LOCKED,5
1.28,0.33,0.093269,0.093269,1015.851257,-0.070343,-0.067404,0.001642,49.247734,-123.230583,56.299999,LOCKED,5
1.28,0.33,0.027328,0.027328,1015.859192,-0.074171,-0.052025,0.019516,49.247734,-123.230583,56.299999,LOCKED,5
1.29,0.34,0.027328,0.027328,1015.859192,-0.075818,-0.039532,0.050105,49.247734,-123.230583,56.299999,LOCKED,5
1.29,0.35,0.019211,0.019211,1015.860168,-0.074697,-0.042869,0.077474,49.247734,-123.230583,56.299999,LOCKED,5
1.29,0.37,0.019211,0.019211,1015.860168,-0.091392,-0.065157,0.107587,49.247734,-123.230583,56.299999,LOCKED,5
1.29,0.39,-0.034050,-0.034050,1015.860168,-0.114193,-0.017547,0.094047,49.247734,-123.230583,56.299999,LOCKED,5
1.29,0.40,-0.034050,-0.034050,1015.866577,-0.117777,0.032416,0.072117,49.247734,-123.230583,56.299999,LOCKED,5
1.29,0.41,-0.002594,-0.002594,1015.862793,-0.081320,0.061700,0.059153,49.247734,-123.230583,56.299999,LOCKED,5
1.29,0.42,-0.002594,-0.002594,1015.862793,-0.053430,0.095323,0.068125,49.247734,-123.230583,56.299999,LOCKED,5
1.30,0.44,-0.081223,-0.081223,1015.872314,-0.034359,0.095434,0.110966,49.247734,-123.230583,56.299999,LOCKED,5
1.30,0.47,-0.081223,-0.081223,1015.872314,-0.025988,0.078339,0.152475,49.247734,-123.230583,56.299999,LOCKED,5
1.30,0.49,-0.081223,-0.081223,1015.872314,-0.035960,0.038598,0.119286,49.247734,-123.230583,56.299999,LOCKED,5
1.31,0.48,-0.108101,-0.108101,1015.875549,-0.060123,0.029162,-0.014931,49.247734,-123.230583,56.299999,LOCKED,5
1.31,0.46,-0.108101,-0.108101,1015.875549,-0.084785,0.058032,-0.127873,49.247734,-123.230583,56.299999,LOCKED,5
1.31,0.43,-0.161362,-0.161362,1015.881958,-0.066646,0.031314,-0.191500,49.247734,-123.230583,56.299999,LOCKED,5
1.31,0.40,-0.161362,-0.161362,1015.881958,-0.036389,0.034681,-0.163015,49.247734,-123.230583,56.299999,LOCKED,5
1.31,0.39,-0.187737,-0.187737,1015.885132,-0.031386,0.057092,-0.057868,49.247734,-123.230583,56.299999,LOCKED,5
1.31,0.39,-0.187737,-0.187737,1015.885132,-0.037636,0.075733,0.043171,49.247734,-123.230583,56.299999,LOCKED,5
1.31,0.41,-0.182671,-0.182671,1015.884521,-0.032589,0.055382,0.112374,49.247734,-123.230583,56.299999,LOCKED,5
1.32,0.43,-0.182671,-0.182671,1015.884521,-0.052703,0.059165,0.091186,49.247734,-123.230583,56.299999,LOCKED,5
1.32,0.43,-0.222740,-0.222740,1015.889404,-0.078946,0.090215,-0.003589,49.247734,-123.230583,56.299999,LOCKED,5
1.32,0.42,-0.222740,-0.222740,1015.889404,-0.088571,0.091183,-0.049321,49.247734,-123.230583,56.299999,LOCKED,5
1.32,0.41,-0.177597,-0.177597,1015.883911,-0.076344,0.058793,-0.058487,49.247734,-123.230583,56.299999,LOCKED,5
1.32,0.40,-0.177597,-0.177597,1015.883911,-0.069758,0.027329,-0.044901,49.247734,-123.230583,56.299999,LOCKED,5
1.32,0.39,-0.216652,-0.216652,1015.888672,-0.058150,-0.006970,-0.036070,49.247734,-123.230583,56.299999,LOCKED,5
1.32,0.38,-0.216652,-0.216652,1015.888672,-0.051988,-0.000667,-0.061821,49.247734,-123.230583,56.299999,LOCKED,5
1.32,0.36,-0.142593,-0.142593,1015.879700,-0.050579,0.002590,-0.087027,49.247734,-123.230583,56.299999,LOCKED,5
1.32,0.35,-0.142593,-0.142593,1015.879700,-0.067902,0.033929,-0.071918,49.247734,-123.230583,56.299999,LOCKED,5
1.32,0.34,-0.182671,-0.182671,1015.884521,-0.081859,0.055885,-0.055560,49.247734,-123.230583,56.299999,LOCKED,5
1.32,0.33,-0.182671,-0.182671,1015.884521,-0.091478,0.063787,-0.021559,49.247734,-123.230583,56.299999,LOCKED,5
1.32,0.33,-0.210060,-0.210060,1015.887817,-0.104941,0.090790,-0.016487,49.247734,-123.230583,56.299999,LOCKED,5
1.32,0.32,-0.210060,-0.210060,1015.887817,-0.100165,0.109040,-0.023302,49.247734,-123.230583,56.299999,LOCKED,5
1.32,0.33,-0.217163,-0.217163,1015.888733,-0.100722,0.143124,0.022388,49.247734,-123.230583,56.299999,LOCKED,5
1.32,0.34,-0.217163,-0.217163,1015.888733,-0.080790,0.164838,0.077025,49.247734,-123.230583,56.299999,LOCKED,5
1.32,0.36,-0.199409,-0.199409,1015.886536,-0.064174,0.188772,0.132243,49.247734,-123.230583,56.299999,LOCKED,5
1.32,0.39,-0.199409,-0.199409,1015.886536,-0.066737,0.186968,0.122968,49.247734,-123.230583,56.299999,LOCKED,5
1.32,0.41,-0.141075,-0.141075,1015.879517,-0.064026,0.185192,0.118821,49.247734,-123.230583,56.299999,LOCKED,5
1.33,0.42,-0.141075,-0.141075,1015.879517,-0.079415,0.169194,0.090105,49.247734,-123.230583,56.299999,LOCKED,5
1.33,0.43,-0.265343,-0.265343,1015.894531,-0.102009,0.150424,0.034015,49.247734,-123.230583,56.299999,LOCKED,5
1.33,0.42,-0.265343,-0.265343,1015.894531,-0.103965,0.199957,-0.018897,49.247734,-123.230583,56.299999,LOCKED,5
1.33,0.43,-0.291214,-0.291214,1015.897644,-0.094449,0.274893,0.024603,49.247734,-123.230583,56.299999,LOCKED,5
1.33,0.45,-0.291214,-0.291214,1015.897644,-0.104392,0.298661,0.128090,49.247734,-123.230583,56.299999,LOCKED,5
1.33,0.48,-0.318604,-0.318604,1015.900940,-0.092853,0.281108,0.156719,49.247734,-123.230583,56.299999,LOCKED,5
1.33,0.49,-0.318604,-0.318604,1015.900940,-0.115996,0.234757,0.084166,49.247734,-123.230583,56.299999,LOCKED,5
1.34,0.49,-0.397224,-0.397224,1015.910461,-0.138528,0.229717,-0.007531,49.247734,-123.230583,56.299999,LOCKED,5
1.34,0.48,-0.397224,-0.397224,1015.910461,-0.139504,0.253531,-0.052785,49.247734,-123.230583,56.299999,LOCKED,5
1.34,0.47,-0.352592,-0.352592,1015.905029,-0.112771,0.282595,-0.041694,49.247734,-123.230583,56.299999,LOCKED,5
1.34,0.48,-0.352592,-0.352592,1015.905029,-0.062575,0.291026,0.042860,49.247734,-123.230583,56.299999,LOCKED,5
1.34,0.49,-0.307953,-0.307953,1015.899658,-0.035343,0.256339,0.078860,49.247734,-123.230583,56.299999,LOCKED,5
1.34,0.50,-0.307953,-0.307953,1015.899658,-0.019950,0.212679,0.044165,49.247734,-123.230583,56.299999,LOCKED,5
1.35,0.48,-0.334328,-0.334328,1015.902832,-0.047534,0.217639,-0.068536,49.247734,-123.230583,56.299999,LOCKED,5
1.35,0.46,-0.334328,-0.334328,1015.902832,-0.069082,0.212037,-0.151840,49.247734,-123.230583,56.299999,LOCKED,5
1.35,0.42,-0.272957,-0.272957,1015.895447,-0.090068,0.185426,-0.202902,49.247734,-123.230583,56.299999,LOCKED,5
1.35,0.38,-0.272957,-0.272957,1015.895447,-0.114014,0.163110,-0.199883,49.247734,-123.230583,56.299999,LOCKED,5
1.35,0.35,-0.299835,-0.299835,1015.898682,-0.122311,0.141320,-0.149125,49.247734,-123.230583,56.299999,LOCKED,5
1.35,0.34,-0.299835,-0.299835,1015.898682,-0.121699,0.131651,-0.088690,49.247734,-123.230583,56.299999,LOCKED,5
1.35,0.32,-0.281578,-0.281578,1015.896484,-0.128183,0.119121,-0.081916,49.247734,-123.230583,56.299999,LOCKED,5
1.35,0.30,-0.281578,-0.281578,1015.896484,-0.127170,0.149199,-0.138222,49.247734,-123.230583,56.299999,LOCKED,5
1.35,0.27,-0.281578,-0.281578,1015.896484,-0.133859,0.178065,-0.152665,49.247734,-123.230583,56.299999,LOCKED,5
1.34,0.25,-0.281578,-0.281578,1015.896484,-0.126778,0.188189,-0.099007,49.247734,-123.230583,56.299999,LOCKED,5
1.34,0.24,-0.236938,-0.236938,1015.891113,-0.121057,0.163394,-0.037748,49.247734,-123.230583,56.299999,LOCKED,5
1.34,0.24,-0.236938,-0.236938,1015.891113,-0.104396,0.174267,-0.010770,49.247734,-123.230583,56.299999,LOCKED,5
1.34,0.24,-0.236938,-0.236938,1015.891113,-0.106311,0.186758,0.009791,49.247734,-123.230583,56.299999,LOCKED,5
1.34,0.24,-0.236938,-0.236938,1015.891113,-0.091381,0.214117,-0.008087,49.247726,-123.230583,56.299999,LOCKED,5
1.33,0.23,-0.204987,-0.204987,1015.887207,-0.090599,0.240286,-0.023476,49.247726,-123.230583,56.299999,LOCKED,5
1.33,0.23,-0.204987,-0.204987,1015.887207,-0.081968,0.194124,0.001193,49.247726,-123.230583,56.299999,LOCKED,5
1.33,0.25,-0.072594,-0.072594,1015.871277,-0.084911,0.136990,0.080817,49.247726,-123.230583,56.299999,LOCKED,5
1.33,0.26,-0.072594,-0.072594,1015.871277,-0.111256,0.104255,0.090458,49.247726,-123.230583,56.299999,LOCKED,5
1.33,0.27,-0.213104,-0.213104,1015.888184,-0.138513,0.091878,0.020788,49.247726,-123.230583,56.299999,LOCKED,5
1.33,0.26,-0.213104,-0.213104,1015.888184,-0.130350,0.109196,-0.014027,49.247726,-123.230583,56.299999,LOCKED,5
1.32,0.26,-0.152237,-0.152237,1015.880859,-0.112356,0.098556,0.013980,49.247726,-123.230583,56.299999,LOCKED,5
1.32,0.28,-0.152237,-0.152237,1015.880859,-0.109185,0.047881,0.070875,49.247726,-123.230583,56.299999,LOCKED,5
1.32,0.29,-0.205490,-0.205490,1015.887268,-0.101755,0.029651,0.063873,49.247726,-123.230583,56.299999,LOCKED,5
1.32,0.30,-0.205490,-0.205490,1015.887268,-0.065287,0.024377,0.058550,49.247726,-123.230583,56.299999,LOCKED,5
1.32,0.31,-0.160858,-0.160858,1015.881897,-0.031506,0.047181,0.056623,49.247726,-123.230583,56.299999,LOCKED,5
1.32,0.31,-0.160858,-0.160858,1015.881897,0.023937,0.070679,0.050905,49.247726,-123.230583,56.299999,LOCKED,5
1.32,0.33,-0.168465,-0.168465,1015.882813,0.040146,0.056395,0.081041,49.247726,-123.230583,56.299999,LOCKED,5
1.32,0.34,-0.168465,-0.168465,1015.882813,0.099107,0.015225,0.094572,49.247726,-123.230583,56.299999,LOCKED,5
1.32,0.36,-0.181656,-0.181656,1015.884399,0.123553,0.058215,0.111722,49.247726,-123.230583,56.299999,LOCKED,5
1.32,0.38,-0.181656,-0.181656,1015.884399,0.160473,0.083946,0.082295,49.247726,-123.230583,56.299999,LOCKED,5
1.32,0.39,-0.123825,-0.123825,1015.877441,0.185641,0.018391,0.072350,49.247726,-123.230583,56.299999,LOCKED,5
1.32,0.39,-0.123825,-0.123825,1015.877441,0.181520,-0.028813,0.017450,49.247726,-123.230583,56.299999,LOCKED,5
1.32,0.39,-0.123825,-0.123825,1015.877441,0.181195,-0.047659,-0.005217,49.247726,-123.230583,56.299999,LOCKED,5
1.33,0.39,-0.123825,-0.123825,1015.877441,0.180776,-0.033871,-0.003441,49.247726,-123.230583,56.299999,LOCKED,5
1.33,0.38,-0.038612,-0.038612,1015.867188,0.173741,-0.023978,-0.053848,49.247726,-123.230583,56.299999,LOCKED,5
1.33,0.37,-0.038612,-0.038612,1015.867188,0.191570,0.002544,-0.076383,49.247726,-123.230583,56.299999,LOCKED,5
1.33,0.35,0.021751,0.021751,1015.859863,0.195776,-0.009295,-0.077499,49.247726,-123.230583,56.299999,LOCKED,5
1.33,0.34,0.021751,0.021751,1015.859863,0.182181,-0.047799,-0.036737,49.247726,-123.230583,56.299999,LOCKED,5
1.33,0.34,0.040009,0.040009,1015.857666,0.173616,-0.085999,-0.034564,49.247726,-123.230583,56.299999,LOCKED,5
1.33,0.33,0.040009,0.040009,1015.857666,0.168617,-0.094678,-0.061088,49.247726,-123.230583,56.299999,LOCKED,5
1.33,0.31,-0.052307,-0.052307,1015.868835,0.151926,-0.069571,-0.076512,49.247726,-123.230583,56.299999,LOCKED,5
1.33,0.31,-0.052307,-0.052307,1015.868835,0.142737,-0.031389,-0.025142,49.247726,-123.230583,56.299999,LOCKED,5
1.33,0.31,-0.118248,-0.118248,1015.876770,0.142077,-0.000835,0.024727,49.247726,-123.230583,56.299999,LOCKED,5
1.33,0.32,-0.118248,-0.118248,1015.876770,0.162684,0.028565,0.074073,49.247726,-123.230583,56.299999,LOCKED,5
1.33,0.33,-0.145134,-0.145134,1015.880005,0.136748,0.036343,0.066969,49.247726,-123.230583,56.299999,LOCKED,5
1.33,0.33,-0.145134,-0.145134,1015.880005,0.099109,0.045431,-0.024931,49.247726,-123.230583,56.299999,LOCKED,5
1.33,0.30,-0.158318,-0.158318,1015.881592,0.083837,0.117886,-0.153020,49.247726,-123.230583,56.299999,LOCKED,5
1.33,0.27,-0.158318,-0.158318,1015.881592,0.067844,0.204843,-0.170035,49.247726,-123.230583,56.299999,LOCKED,5
1.33,0.26,-0.158318,-0.158318,1015.881592,0.081152,0.227582,-0.065917,49.247726,-123.230583,56.299999,LOCKED,5
1.33,0.27,-0.015785,-0.015785,1015.864380,0.077383,0.197827,0.070801,49.247726,-123.230583,56.299999,LOCKED,5
1.33,0.30,-0.015785,-0.015785,1015.864380,0.040620,0.140143,0.162394,49.247726,-123.230583,56.299999,LOCKED,5
1.33,0.31,-0.068542,-0.068542,1015.870789,0.025044,0.095645,0.096807,49.247726,-123.230583,56.299999,LOCKED,5
1.33,0.31,-0.068542,-0.068542,1015.870789,0.003929,0.124660,-0.038638,49.247726,-123.230583,56.299999,LOCKED,5
1.33,0.28,-0.068542,-0.068542,1015.870789,-0.011868,0.161987,-0.125626,49.247726,-123.230583,56.299999,LOCKED,5
1.33,0.27,-0.068542,-0.068542,1015.870789,-0.003315,0.135976,-0.082925,49.247726,-123.230583,56.299999,LOCKED,5
1.32,0.27,-0.023392,-0.023392,1015.865295,0.013088,0.042482,0.030783,49.247726,-123.230583,56.299999,LOCKED,5
1.32,0.30,-0.023392,-0.023392,1015.865295,0.032742,-0.033711,0.140831,49.247726,-123.230583,56.299999,LOCKED,5
1.32,0.32,-0.129410,-0.129410,1015.878113,0.041724,-0.076391,0.143628,49.247726,-123.230583,56.299999,LOCKED,5
1.32,0.33,-0.129410,-0.129410,1015.878113,0.029850,-0.094793,0.062594,49.247726,-123.230583,56.299999,LOCKED,5
1.32,0.32,-0.094917,-0.094917,1015.873962,0.019311,-0.038640,-0.067442,49.247726,-123.230583,56.299999,LOCKED,5
1.32,0.29,-0.094917,-0.094917,1015.873962,0.009979,0.019257,-0.149196,49.247726,-123.230583,56.299999,LOCKED,5
1.32,0.28,-0.108612,-0.108612,1015.875610,0.047486,0.026335,-0.078137,49.247719,-123.230583,56.299999,LOCKED,5
1.32,0.29,-0.108612,-0.108612,1015.875610,0.069156,-0.024509,0.062500,49.247719,-123.230583,56.299999,LOCKED,5
1.32,0.31,-0.148178,-0.148178,1015.880371,0.091305,-0.077395,0.144600,49.247719,-123.230583,56.299999,LOCKED,5
1.32,0.33,-0.148178,-0.148178,1015.880371,0.085704,-0.057771,0.076184,49.247719,-123.230583,56.299999,LOCKED,5
1.32,0.32,-0.103539,-0.103539,1015.875000,0.054404,-0.036845,-0.042296,49.247719,-123.230583,56.299999,LOCKED,5
1.32,0.30,-0.103539,-0.103539,1015.875000,0.041202,-0.015307,-0.122657,49.247719,-123.230583,56.299999,LOCKED,5
1.32,0.27,-0.156799,-0.156799,1015.881409,-0.001180,-0.013840,-0.134655,49.247719,-123.230583,56.299999,LOCKED,5
1.32,0.25,-0.156799,-0.156799,1015.881409,-0.006162,-0.058899,-0.108593,49.247719,-123.230583,56.299999,LOCKED,5
1.32,0.23,-0.124840,-0.124840,1015.877563,0.012720,-0.023916,-0.109463,49.247719,-123.230583,56.299999,LOCKED,5
1.32,0.21,-0.124840,-0.124840,1015.877563,0.030907,0.013570,-0.121807,49.247719,-123.230583,56.299999,LOCKED,5
1.31,0.20,-0.066513,-0.066513,1015.870544,0.024374,0.071624,-0.070281,49.247719,-123.230583,56.299999,LOCKED,5
1.31,0.20,-0.066513,-0.066513,1015.870544,0.053110,0.095224,0.015506,49.247719,-123.230583,56.299999,LOCKED,5
1.31,0.20,-0.052811,-0.052811,1015.868896,0.064190,0.035480,0.040363,49.247719,-123.230583,56.299999,LOCKED,5
1.31,0.20,-0.052811,-0.052811,1015.868896,0.073150,0.008372,-0.020494,49.247719,-123.230583,56.299999,LOCKED,5
1.30,0.19,-0.040131,-0.040131,1015.867371,0.075753,0.008820,-0.076376,49.247719,-123.230583,56.299999,LOCKED,5
1.30,0.17,-0.040131,-0.040131,1015.867371,0.076657,0.077445,-0.054706,49.247719,-123.230583,56.299999,LOCKED,5
1.30,0.18,-0.066513,-0.066513,1015.870544,0.041088,0.154895,0.046586,49.247719,-123.230583,56.299999,LOCKED,5
1.30,0.20,-0.066513,-0.066513,1015.870544,0.157071,0.137180,0.079207,49.247719,-123.230583,56.299999,LOCKED,5
1.30,0.22,-0.061440,-0.061440,1015.869934,0.133541,0.152924,0.129982,49.247719,-123.230583,56.299999,LOCKED,5
1.29,0.24,-0.061440,-0.061440,1015.869934,0.070195,0.077671,0.116994,49.247719,-123.230583,56.299999,LOCKED,5
1.29,0.24,-0.141075,-0.141075,1015.879517,0.066647,0.074324,0.017304,49.247719,-123.230583,56.299999,LOCKED,5
1.29,0.24,-0.141075,-0.141075,1015.879517,0.075113,0.135613,0.008393,49.247719,-123.230583,56.299999,LOCKED,5
1.29,0.24,-0.161873,-0.161873,1015.882019,0.060088,0.159108,0.016945,49.247719,-123.230583,56.299999,LOCKED,5
1.29,0.24,-0.161873,-0.161873,1015.882019,0.069633,0.183707,-0.005488,49.247719,-123.230583,56.299999,LOCKED,5
1.29,0.24,-0.214622,-0.214622,1015.888428,0.056419,0.197375,0.009691,49.247719,-123.230583,56.299999,LOCKED,5
1.29,0.25,-0.214622,-0.214622,1015.888428,0.061876,0.221457,0.035679,49.247719,-123.230583,56.299999,LOCKED,5
1.28,0.25,-0.128395,-0.128395,1015.877991,0.054670,0.217398,0.028831,49.247719,-123.230583,56.299999,LOCKED,5
1.28,0.25,-0.128395,-0.128395,1015.877991,0.050432,0.201393,-0.001516,49.247719,-123.230583,56.299999,LOCKED,5
