P_Pos, P_Vel, Altitude, Pressure, Acc_X, Acc_Y, Acc_Z, Latitude, Longitude, GPS_Altitude, Lock, Satellites
0.73,-0.30,2.250641,1013.544861,0.097039,0.055446,-0.027509,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
0.73,-0.29,2.250641,1013.544861,0.118299,0.047724,0.023266,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
0.73,-0.30,2.242508,1013.545837,0.062633,0.071861,-0.028148,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
0.73,-0.31,2.242508,1013.545837,0.093695,0.064971,-0.069995,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
0.73,-0.29,2.296371,1013.545837,0.139318,0.058175,0.101671,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
0.73,-0.28,2.224724,1013.547974,0.123610,0.063872,0.068667,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
0.73,-0.28,2.224724,1013.547974,0.103968,0.058221,-0.002958,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
0.73,-0.28,2.151039,1013.556885,0.103216,0.050460,0.001806,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
0.73,-0.27,2.151039,1013.556885,0.095123,0.063213,0.043563,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
0.73,-0.26,2.160187,1013.555786,0.081518,0.070985,0.025041,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
0.74,-0.26,2.160187,1013.555786,0.124706,0.036635,0.040220,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
0.74,-0.24,2.182541,1013.553040,0.104024,0.031120,0.085581,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
0.74,-0.24,2.182541,1013.553040,0.042929,0.054539,0.005211,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
0.74,-0.26,2.205414,1013.550293,0.046018,0.025555,-0.112687,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
0.74,-0.26,2.205414,1013.550293,0.108646,0.014635,-0.035087,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
0.74,-0.25,2.254707,1013.544373,0.112867,0.043591,0.047935,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
0.74,-0.25,2.254707,1013.544373,0.062929,0.057157,0.012108,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
0.75,-0.25,2.180511,1013.553284,0.095696,0.042833,-0.018393,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
0.75,-0.25,2.180511,1013.553284,0.121722,0.047679,0.033241,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
0.75,-0.25,2.092094,1013.563965,0.093753,0.058145,-0.042499,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
0.75,-0.27,2.092094,1013.563965,0.060015,0.064453,-0.075785,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
0.75,-0.26,2.114449,1013.561279,0.110768,0.061850,0.032346,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
0.75,-0.24,2.114449,1013.561279,0.095628,0.073349,0.097237,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
0.75,-0.25,2.083450,1013.565002,0.081131,0.071268,-0.048611,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
0.75,-0.26,2.083450,1013.565002,0.085265,0.047298,-0.065925,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
0.75,-0.26,2.058556,1013.567993,0.019416,0.059523,0.030664,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
0.75,-0.27,2.058556,1013.567993,0.026983,0.085419,-0.088330,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
0.75,-0.27,2.108856,1013.561951,0.129748,0.027882,0.010742,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
0.75,-0.26,2.108856,1013.561951,0.092588,0.043320,0.068566,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
0.76,-0.27,2.127663,1013.559692,-0.001651,0.076058,-0.057031,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
0.76,-0.28,2.127663,1013.559692,-0.013494,0.059479,-0.090524,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
0.76,-0.28,2.296883,1013.539307,0.081801,0.050549,0.029713,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
0.76,-0.24,2.296883,1013.539307,0.083405,0.047021,0.168405,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
0.76,-0.24,2.218117,1013.548767,0.043132,0.062813,0.002288,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
0.76,-0.25,2.218117,1013.548767,0.052424,0.055334,-0.059284,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
0.76,-0.24,2.223709,1013.548096,0.053703,0.080868,0.046133,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
0.76,-0.24,2.223709,1013.548096,0.043498,0.112232,0.045421,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
0.77,-0.23,2.306534,1013.538147,0.074672,0.099093,0.038168,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
0.77,-0.21,2.306534,1013.538147,0.128207,0.060749,0.096398,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
0.77,-0.20,2.409187,1013.525757,0.097177,0.067376,0.054756,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
0.78,-0.23,2.409187,1013.525757,0.036123,0.092986,-0.163055,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
0.78,-0.26,2.401054,1013.526733,0.060502,0.084554,-0.180482,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
0.78,-0.25,2.401054,1013.526733,0.104782,0.054738,0.068092,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
0.78,-0.22,2.389366,1013.528137,0.022355,0.096630,0.162084,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
0.78,-0.23,2.389366,1013.528137,0.045947,0.057725,-0.055926,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
0.79,-0.23,2.257248,1013.544067,0.087879,0.018497,-0.037827,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
0.79,-0.25,2.257248,1013.544067,0.046077,0.064557,-0.119927,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
0.79,-0.30,2.359390,1013.531738,-0.020737,0.095149,-0.249791,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
0.79,-0.33,2.359390,1013.531738,0.029599,0.170262,-0.164497,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
0.79,-0.31,2.294846,1013.539551,0.069260,0.007510,0.058019,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
0.79,-0.30,2.294846,1013.539551,0.141117,0.109152,0.065566,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
0.79,-0.31,2.206429,1013.550171,0.082479,0.083831,-0.045558,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
0.79,-0.33,2.206429,1013.550171,-0.064034,0.093077,-0.131817,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
0.79,-0.36,2.118515,1013.560791,-0.032606,0.079878,-0.144793,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
0.79,-0.35,2.118515,1013.560791,0.124851,0.009058,0.058331,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
0.79,-0.33,2.151039,1013.556885,0.054681,0.016844,0.114312,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
0.79,-0.34,2.151039,1013.556885,-0.023783,0.096541,-0.080615,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
0.79,-0.34,2.143417,1013.557800,0.100678,0.113899,-0.024081,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
0.79,-0.29,2.143417,1013.557800,0.164284,0.105402,0.278074,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
0.79,-0.25,2.108353,1013.562012,0.053195,0.111708,0.223525,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
0.79,-0.24,2.108353,1013.562012,-0.021892,0.061591,0.079810,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
0.79,-0.21,2.164253,1013.555298,0.034000,0.015353,0.156283,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
0.79,-0.18,2.164253,1013.555298,0.028803,0.046861,0.143498,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
0.79,-0.21,2.164253,1013.555298,0.030184,0.102384,-0.152745,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
0.80,-0.24,2.526070,1013.511719,0.136773,0.110900,-0.170921,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
0.80,-0.23,2.526070,1013.511719,0.187536,0.081652,0.073227,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
0.80,-0.15,2.581459,1013.505005,0.038027,0.062315,0.395564,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
0.81,-0.13,2.581459,1013.505005,-0.171699,0.079174,0.104237,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
0.81,-0.16,2.306030,1013.538208,-0.020893,0.026825,-0.132864,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
0.82,-0.17,2.306030,1013.538208,0.108010,0.026690,-0.100988,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
0.82,-0.22,2.669380,1013.494446,0.026400,0.108612,-0.256184,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
0.82,-0.25,2.669380,1013.494446,-0.073485,0.109567,-0.150950,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
0.83,-0.23,2.621101,1013.500244,0.084626,0.101382,0.079671,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
0.83,-0.19,2.621101,1013.500244,0.200115,0.116358,0.242415,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
0.83,-0.19,2.331947,1013.535095,0.126184,0.110827,-0.013145,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
0.84,-0.29,2.632278,1013.498901,-0.070362,0.064070,-0.261063,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
0.84,-0.27,2.632278,1013.498901,-0.025435,0.037107,0.123954,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
0.84,-0.25,2.317207,1013.536865,0.047151,0.040053,0.129726,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
0.84,-0.25,2.317207,1013.536865,0.087155,0.006376,-0.014238,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
0.84,-0.26,2.121056,1013.560486,0.001194,0.069087,-0.074156,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
0.84,-0.27,2.121056,1013.560486,-0.083255,0.152335,-0.062998,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
0.84,-0.25,2.384285,1013.528748,0.003683,0.075450,0.142043,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
0.85,-0.20,2.384285,1013.528748,0.091889,0.046292,0.267634,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
0.85,-0.18,2.270454,1013.542480,0.067482,0.048596,0.089861,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
0.85,-0.20,2.270454,1013.542480,-0.016182,0.051236,-0.117609,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
0.85,-0.23,2.343124,1013.533752,-0.051553,0.096786,-0.145934,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
0.85,-0.22,2.343124,1013.533752,0.028588,0.097611,0.061993,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
0.86,-0.17,2.578918,1013.505310,0.135507,0.058084,0.260998,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
0.86,-0.12,2.578918,1013.505310,0.089790,0.026088,0.243785,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
0.87,-0.13,2.468140,1013.518677,-0.065311,0.056446,-0.022743,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
0.87,-0.17,2.468140,1013.518677,-0.071216,0.051744,-0.271020,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
0.87,-0.20,2.618050,1013.500610,-0.020815,0.036886,-0.163433,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
0.88,-0.19,2.618050,1013.500610,0.017582,0.089811,0.079350,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
0.88,-0.16,2.681068,1013.493042,0.011673,0.094337,0.170012,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
0.89,-0.15,2.681068,1013.493042,0.040107,0.095328,0.046038,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
0.89,-0.15,2.609413,1013.501648,0.043950,0.075497,-0.035316,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
0.90,-0.18,2.609413,1013.501648,-0.013114,0.082475,-0.144394,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
0.90,-0.21,2.819801,1013.476318,-0.089136,0.040424,-0.176395,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
0.90,-0.21,2.819801,1013.476318,-0.106995,0.057988,-0.035892,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
0.91,-0.20,2.759331,1013.483582,-0.014990,-0.008578,0.058443,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
0.91,-0.20,2.759331,1013.483582,0.011383,0.022509,0.032891,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
0.91,-0.23,2.711052,1013.489441,0.024292,0.039895,-0.188773,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
0.92,-0.27,2.711052,1013.489441,0.013610,0.036926,-0.219205,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
0.92,-0.26,2.742561,1013.485596,-0.003689,0.018853,0.034115,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
0.92,-0.24,2.742561,1013.485596,-0.084552,0.056413,0.127584,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
0.93,-0.25,2.561134,1013.507446,-0.021293,0.031930,-0.058740,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
0.93,-0.24,2.561134,1013.507446,0.075541,-0.002947,0.044714,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
0.93,-0.23,2.593147,1013.503601,-0.059989,0.033020,0.069498,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
0.93,-0.24,2.593147,1013.503601,-0.138244,0.041412,-0.070693,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
0.94,-0.23,2.602806,1013.502441,0.001269,0.008148,0.033726,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
0.94,-0.19,2.602806,1013.502441,0.129683,0.021135,0.231946,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
0.94,-0.17,2.558594,1013.507751,0.062377,0.050425,0.074419,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
0.94,-0.20,2.558594,1013.507751,-0.034497,0.063209,-0.122417,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
0.95,-0.19,2.632278,1013.498901,0.020326,0.039947,0.024303,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
0.95,-0.15,2.632278,1013.498901,0.081783,0.028598,0.212342,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
0.96,-0.14,2.725281,1013.487671,0.071450,0.021264,0.043965,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
0.96,-0.15,2.725281,1013.487671,0.077923,-0.004042,-0.060880,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
0.97,-0.15,2.623642,1013.499939,0.028193,0.031079,-0.012147,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
0.97,-0.17,2.623642,1013.499939,-0.005081,0.071626,-0.084782,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
0.97,-0.18,2.615509,1013.483765,0.052775,0.052506,-0.083612,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
0.98,-0.18,2.615509,1013.500916,0.099049,0.022882,0.022380,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
0.98,-0.17,2.615509,1013.500916,0.042959,0.018667,0.032037,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
0.98,-0.19,2.651588,1013.496582,-0.031819,0.015792,-0.132585,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
0.99,-0.22,2.651588,1013.496582,0.043645,0.004372,-0.133622,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
0.99,-0.21,2.573837,1013.505920,0.098074,0.008136,0.052345,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
0.99,-0.20,2.573837,1013.505920,0.013895,0.033202,0.033522,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
0.99,-0.21,2.516411,1013.512878,-0.032494,0.035281,-0.066260,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
1.00,-0.21,2.516411,1013.512878,0.057798,0.021262,0.013453,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
1.00,-0.19,2.485924,1013.516541,0.074959,0.000676,0.086384,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
1.00,-0.19,2.485924,1013.516541,-0.030882,0.009541,0.011412,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
1.00,-0.20,2.481346,1013.517090,-0.063147,0.017372,-0.065086,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
1.01,-0.19,2.481346,1013.517090,0.049589,0.002474,0.048638,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
1.01,-0.17,2.608398,1013.501770,0.067707,0.016442,0.128288,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
1.01,-0.17,2.608398,1013.501770,-0.015549,0.035572,-0.021796,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
1.02,-0.19,2.694283,1013.491455,0.007212,0.005026,-0.107467,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
1.02,-0.18,2.694283,1013.491455,0.063482,-0.004617,0.021397,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
1.02,-0.17,2.698341,1013.490967,0.032769,-0.011629,0.070289,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
1.03,-0.18,2.698341,1013.490967,-0.046504,0.009065,-0.049389,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
1.03,-0.20,2.772034,1013.482056,-0.006715,0.016975,-0.097229,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
1.03,-0.20,2.772034,1013.482056,0.084191,0.000777,-0.013848,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
1.04,-0.21,2.706474,1013.489990,0.047295,0.006719,-0.061066,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
1.04,-0.23,2.706474,1013.489990,-0.049940,0.003862,-0.129607,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
1.04,-0.25,2.621605,1013.500183,-0.057756,0.008846,-0.102503,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
1.04,-0.24,2.621605,1013.500183,0.012166,0.012950,0.045492,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
1.05,-0.24,2.531151,1013.511108,0.055494,0.029590,-0.006205,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
1.05,-0.25,2.531151,1013.511108,0.031456,0.029539,-0.073992,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
1.05,-0.25,2.624657,1013.499817,-0.039869,0.012450,-0.002730,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
1.05,-0.24,2.624657,1013.499817,-0.087454,0.003402,0.058751,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
1.05,-0.24,2.496086,1013.515320,-0.032679,-0.005515,0.010248,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
1.05,-0.23,2.496086,1013.515320,0.062533,-0.017652,0.033183,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
1.06,-0.21,2.592133,1013.503723,0.024178,-0.016095,0.119797,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
1.06,-0.20,2.592133,1013.503723,-0.091053,0.054338,0.034358,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
1.06,-0.21,2.650574,1013.496704,0.004124,-0.007138,-0.074047,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
1.07,-0.19,2.650574,1013.496704,0.143305,-0.025795,0.116022,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
1.07,-0.18,2.776100,1013.481567,0.053504,0.000254,0.044788,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
1.07,-0.22,2.776100,1013.481567,-0.081346,0.019165,-0.219408,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
1.08,-0.25,2.880280,1013.469055,-0.039984,-0.002815,-0.155882,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
1.08,-0.22,2.880280,1013.469055,0.053847,-0.032641,0.175602,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
1.08,-0.19,2.761360,1013.483337,-0.019590,-0.022275,0.132369,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
1.08,-0.22,2.761360,1013.483337,-0.051042,-0.019544,-0.169405,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
1.09,-0.24,2.838097,1013.474121,0.021071,-0.012589,-0.109835,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
1.09,-0.24,2.838097,1013.474121,-0.016666,0.026883,0.023747,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
1.09,-0.25,2.909752,1013.465454,-0.107307,0.045769,-0.060389,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
1.10,-0.26,2.909752,1013.465454,0.016350,0.008261,-0.108427,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
1.10,-0.25,2.832001,1013.474854,0.121639,-0.003889,0.098213,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
1.10,-0.25,2.832001,1013.474854,0.018216,0.065252,-0.048773,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
1.10,-0.28,2.850296,1013.472656,-0.121435,0.055747,-0.136027,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
1.11,-0.30,2.850296,1013.472656,-0.030581,0.018793,-0.123527,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
1.11,-0.28,2.833527,1013.474670,0.099289,-0.029578,0.117276,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
1.11,-0.29,2.833527,1013.474670,0.004525,-0.015285,-0.091457,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
1.11,-0.34,2.840134,1013.473877,-0.086922,-0.000676,-0.286372,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
1.11,-0.35,2.840134,1013.473877,-0.051123,0.032359,-0.057376,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
1.11,-0.32,2.808624,1013.477661,0.005755,-0.024952,0.181612,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
1.11,-0.30,2.808624,1013.477661,0.000060,-0.025093,0.077510,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
1.11,-0.31,2.764412,1013.482971,0.016099,-0.029995,-0.013955,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
1.12,-0.30,2.764412,1013.482971,-0.029121,-0.027494,0.033648,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
1.12,-0.30,2.769493,1013.482971,-0.086890,0.015909,-0.020592,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
1.12,-0.30,2.769493,1013.482361,-0.030011,0.006916,-0.009850,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
1.12,-0.27,2.836571,1013.482361,0.120464,0.013353,0.171915,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
1.12,-0.24,2.836571,1013.474304,0.085246,0.020991,0.198759,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
1.12,-0.25,2.836571,1013.474304,-0.048127,0.047656,-0.070829,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
1.13,-0.26,2.937195,1013.462158,-0.016283,0.024159,-0.051165,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
1.13,-0.23,2.937195,1013.462158,0.083504,0.003219,0.138166,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
1.13,-0.22,2.986496,1013.456238,0.033000,0.003522,0.055687,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
1.14,-0.24,2.986496,1013.456238,-0.038804,-0.007210,-0.126520,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
1.14,-0.26,2.991577,1013.455627,-0.002731,-0.001373,-0.131835,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
1.14,-0.27,2.991577,1013.455627,0.040758,0.031582,-0.051976,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
1.15,-0.28,3.112022,1013.441101,-0.036585,0.040833,-0.063951,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
1.15,-0.30,3.112022,1013.441101,-0.038331,0.028947,-0.076014,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
1.15,-0.29,3.094742,1013.443176,0.026201,-0.016999,0.010059,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
1.15,-0.30,3.094742,1013.443176,0.000694,-0.027589,-0.023514,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
1.16,-0.32,3.074417,1013.445618,-0.084809,-0.003820,-0.122266,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
1.16,-0.34,3.074417,1013.445618,-0.121081,-0.026262,-0.118100,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
1.16,-0.34,3.003265,1013.454224,-0.043823,-0.007699,-0.006276,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
1.16,-0.32,3.003265,1013.454224,0.031230,0.005983,0.094554,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
1.16,-0.30,2.891968,1013.467590,0.012626,-0.018031,0.116838,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
1.16,-0.28,2.891968,1013.467590,-0.072887,0.032254,0.101189,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
1.17,-0.29,2.945839,1013.461121,-0.065337,0.007684,-0.035882,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
1.17,-0.29,2.945839,1013.461121,0.040897,-0.101043,-0.018866,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
1.17,-0.27,2.981918,1013.456787,0.079409,-0.009108,0.113469,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
1.17,-0.26,2.981918,1013.456787,-0.023404,-0.001068,0.032219,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
1.18,-0.26,2.867065,1013.470642,-0.034952,0.013096,-0.028308,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
1.18,-0.26,2.867065,1013.470642,0.055779,0.018541,0.023684,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
1.18,-0.26,2.926529,1013.463440,0.090700,-0.006658,-0.027879,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
1.18,-0.27,2.926529,1013.463440,0.000601,-0.055187,-0.058953,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
1.18,-0.29,2.935677,1013.462341,-0.149337,-0.069657,-0.119190,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
1.19,-0.31,2.935677,1013.462341,-0.105679,-0.019425,-0.101878,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
1.19,-0.32,2.905182,1013.466003,0.003905,-0.041755,-0.029891,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
1.19,-0.31,2.905182,1013.466003,-0.028813,-0.015325,0.016174,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
1.19,-0.31,2.995644,1013.455139,-0.141475,-0.010235,-0.014248,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
