P_Pos, P_Vel, Altitude, Pressure, Acc_X, Acc_Y, Acc_Z, Latitude, Longitude, Altitude_GPS, LOCK, Satellites, q_w, q_x, q_y, q_z
-0.22,0.29,-0.335678,1005.827026,0.045975,-0.035511,0.041702,49.2524070740,-123.2346420288,87.199997,LOCKED,9,0.82,0.18,-0.05,-0.54
-0.22,0.27,-0.335678,1005.827026,0.014623,-0.014704,-0.074998,49.2524070740,-123.2346420288,87.199997,LOCKED,9,0.82,0.18,-0.05,-0.54
-0.22,0.27,-0.224213,1005.813660,0.022845,-0.003303,-0.033313,49.2524070740,-123.2346420288,87.199997,LOCKED,9,0.82,0.18,-0.05,-0.54
-0.22,0.25,-0.224213,1005.813660,0.020629,-0.001466,-0.063773,49.2524070740,-123.2346420288,87.199997,LOCKED,9,0.82,0.18,-0.05,-0.54
-0.21,0.25,-0.180237,1005.808411,0.039934,0.008095,-0.037539,49.2524070740,-123.2346420288,87.199997,LOCKED,9,0.82,0.18,-0.05,-0.54
-0.20,0.25,-0.180237,1005.808411,0.036275,0.003306,0.006022,49.2524070740,-123.2346420288,87.199997,LOCKED,9,0.82,0.18,-0.05,-0.54
-0.20,0.25,-0.194031,1005.810059,0.002435,-0.004796,0.004106,49.2524070740,-123.2346420288,87.199997,LOCKED,9,0.82,0.18,-0.05,-0.54
-0.19,0.25,-0.194031,1005.810059,0.012636,0.004156,-0.007416,49.2524070740,-123.2346420288,87.199997,LOCKED,9,0.82,0.18,-0.05,-0.54
-0.19,0.25,-0.261536,1005.818176,0.034180,0.015519,0.015085,49.2524070740,-123.2346420288,87.199997,LOCKED,9,0.82,0.18,-0.05,-0.54
-0.19,0.26,-0.261536,1005.818176,0.022655,0.009937,0.069524,49.2524070740,-123.2346420288,87.199997,LOCKED,9,0.82,0.18,-0.05,-0.54
-0.19,0.27,-0.204773,1005.811340,0.021217,-0.000161,0.048858,49.2524070740,-123.2346420288,87.199997,LOCKED,9,0.82,0.18,-0.05,-0.54
-0.18,0.27,-0.204773,1005.811340,0.044702,0.001978,0.029694,49.2524070740,-123.2346420288,87.199997,LOCKED,9,0.82,0.18,-0.05,-0.54
-0.18,0.29,-0.204773,1005.811340,0.019307,0.004675,0.126791,49.2524070740,-123.2346420288,87.199997,LOCKED,9,0.82,0.18,-0.05,-0.54
-0.18,0.31,-0.190964,1005.809692,0.018777,-0.016594,0.092928,49.2524070740,-123.2346420288,87.199997,LOCKED,9,0.82,0.18,-0.05,-0.54
-0.17,0.32,-0.190964,1005.809692,0.045905,0.011006,0.062227,49.2524070740,-123.2346420288,87.199997,LOCKED,9,0.82,0.18,-0.05,-0.54
-0.17,0.33,-0.190964,1005.809692,0.068665,-0.002416,0.101349,49.2524070740,-123.2346420288,87.199997,LOCKED,9,0.82,0.18,-0.05,-0.54
-0.16,0.34,-0.190964,1005.809692,0.021083,-0.000348,0.022216,49.2523880005,-123.2346954346,87.199997,LOCKED,9,0.82,0.18,-0.05,-0.54
-0.16,0.33,-0.207840,1005.811707,0.003691,-0.009295,-0.000557,49.2523880005,-123.2346954346,87.199997,LOCKED,9,0.82,0.18,-0.05,-0.54
-0.15,0.35,-0.207840,1005.811707,0.011150,0.007335,0.087433,49.2523880005,-123.2346954346,87.199997,LOCKED,9,0.82,0.18,-0.05,-0.54
-0.15,0.36,-0.180237,1005.808411,0.021197,-0.027194,0.081825,49.2523880005,-123.2346954346,87.199997,LOCKED,9,0.82,0.18,-0.04,-0.54
-0.14,0.34,-0.180237,1005.808411,0.041281,0.009575,-0.076951,49.2523880005,-123.2346954346,87.199997,LOCKED,9,0.82,0.18,-0.04,-0.54
-0.14,0.32,-0.153641,1005.805237,-0.012706,-0.011663,-0.109561,49.2523880005,-123.2346954346,87.199997,LOCKED,9,0.82,0.18,-0.04,-0.54
-0.13,0.32,-0.153641,1005.805237,-0.002631,0.031456,-0.012243,49.2523880005,-123.2346954346,87.199997,LOCKED,9,0.82,0.18,-0.05,-0.54
-0.13,0.32,-0.099442,1005.798767,0.003949,0.046581,-0.007673,49.2523880005,-123.2346954346,87.199997,LOCKED,9,0.82,0.18,-0.04,-0.54
-0.12,0.33,-0.099442,1005.798767,0.038548,-0.004751,0.035326,49.2523880005,-123.2346954346,87.199997,LOCKED,9,0.82,0.18,-0.04,-0.54
-0.12,0.32,-0.139832,1005.803589,0.007185,0.009047,-0.020906,49.2523880005,-123.2346954346,87.199997,LOCKED,9,0.82,0.18,-0.04,-0.54
-0.11,0.31,-0.139832,1005.803589,-0.007042,-0.031351,-0.031702,49.2523880005,-123.2346954346,87.199997,LOCKED,9,0.82,0.18,-0.04,-0.54
-0.11,0.29,-0.194031,1005.810059,-0.002973,0.032155,-0.086794,49.2523880005,-123.2346954346,87.199997,LOCKED,9,0.82,0.18,-0.04,-0.54
-0.11,0.30,-0.194031,1005.810059,-0.006339,0.021063,0.066523,49.2523880005,-123.2346954346,87.199997,LOCKED,9,0.82,0.18,-0.04,-0.54
-0.11,0.30,-0.194031,1005.810059,0.006110,0.022465,0.046807,49.2523880005,-123.2346954346,87.199997,LOCKED,9,0.82,0.18,-0.04,-0.54
-0.10,0.31,-0.194031,1005.810059,0.035709,0.002742,0.048080,49.2523880005,-123.2346954346,87.199997,LOCKED,9,0.82,0.17,-0.03,-0.54
-0.11,0.30,-0.305511,1005.823425,0.040562,0.022810,0.017665,49.2523880005,-123.2346954346,87.199997,LOCKED,9,0.82,0.17,-0.03,-0.54
-0.11,0.30,-0.305511,1005.823425,-0.011453,0.016605,0.041525,49.2523880005,-123.2346954346,87.199997,LOCKED,9,0.82,0.18,-0.03,-0.54
-0.11,0.29,-0.277893,1005.820129,0.022030,0.028197,0.045500,49.2523880005,-123.2346954346,87.199997,LOCKED,9,0.82,0.18,-0.03,-0.54
-0.12,0.30,-0.277893,1005.820129,0.047290,0.010590,0.098066,49.2523880005,-123.2346954346,87.199997,LOCKED,9,0.82,0.18,-0.03,-0.54
-0.12,0.31,-0.277893,1005.820129,-0.000366,0.004258,0.068111,49.2523880005,-123.2346954346,87.199997,LOCKED,9,0.82,0.17,-0.03,-0.54
-0.12,0.29,-0.277893,1005.820129,0.000690,0.004542,-0.014817,49.2523880005,-123.2346954346,87.199997,LOCKED,9,0.82,0.17,-0.03,-0.54
-0.12,0.29,-0.251312,1005.816956,0.005480,0.005619,0.038322,49.2523880005,-123.2346954346,87.199997,LOCKED,9,0.82,0.18,-0.03,-0.54
-0.12,0.31,-0.251312,1005.816956,0.018925,0.020665,0.144588,49.2523880005,-123.2346954346,87.199997,LOCKED,9,0.82,0.17,-0.03,-0.54
-0.12,0.31,-0.224213,1005.813660,0.041127,0.000570,0.005605,49.2523880005,-123.2346954346,87.199997,LOCKED,9,0.82,0.17,-0.03,-0.54
-0.12,0.29,-0.224213,1005.813660,0.029840,0.008742,-0.052404,49.2523880005,-123.2346954346,87.199997,LOCKED,9,0.82,0.18,-0.03,-0.54
-0.12,0.29,-0.240570,1005.815613,0.004961,0.015586,0.026803,49.2523880005,-123.2346954346,87.199997,LOCKED,9,0.82,0.18,-0.04,-0.54
-0.12,0.27,-0.240570,1005.815613,0.000952,0.058539,-0.063758,49.2523880005,-123.2346954346,87.199997,LOCKED,9,0.82,0.18,-0.03,-0.54
-0.12,0.26,-0.253860,1005.817261,0.016243,0.005016,-0.020417,49.2523880005,-123.2346954346,87.199997,LOCKED,9,0.82,0.18,-0.03,-0.54
-0.12,0.25,-0.253860,1005.817261,-0.001726,0.011018,-0.010045,49.2523880005,-123.2346954346,87.199997,LOCKED,9,0.82,0.18,-0.03,-0.54
-0.12,0.24,-0.159271,1005.805908,-0.004535,-0.001867,-0.028031,49.2523880005,-123.2346954346,87.199997,LOCKED,9,0.82,0.18,-0.03,-0.54
-0.12,0.24,-0.159271,1005.805908,0.001597,0.026867,-0.028398,49.2523880005,-123.2346954346,87.199997,LOCKED,9,0.82,0.18,-0.04,-0.54
-0.11,0.24,-0.146484,1005.804382,0.002522,0.017017,0.040017,49.2523880005,-123.2346954346,87.199997,LOCKED,9,0.82,0.18,-0.04,-0.54
-0.11,0.25,-0.146484,1005.804382,0.010186,0.023253,0.065476,49.2523880005,-123.2346954346,87.199997,LOCKED,9,0.82,0.18,-0.03,-0.54
-0.11,0.25,-0.159271,1005.805908,0.002016,-0.007114,0.009488,49.2523880005,-123.2346954346,87.199997,LOCKED,9,0.82,0.18,-0.03,-0.54
-0.11,0.25,-0.159271,1005.805908,-0.013182,-0.009129,0.028693,49.2523880005,-123.2346954346,87.199997,LOCKED,9,0.82,0.18,-0.04,-0.54
